,Text,language,english
614,Happy Earth Day Maybelline fam Check out our stories to see how our team is working towards a better world PS if youre in the mood to celebrate with an earthy neutral shade today tap to shop our superstaymatteink Coffee Edition Shown here is shade chai genius ,en,Happy Earth Day Maybelline fam Check out our stories to see how our team is working towards a better world PS if youre in the mood to celebrate with an earthy neutral shade today tap to shop our superstaymatteink Coffee Edition Shown here is shade chai genius 
615,Have you picked up our superstayinkcrayon Spiced Edition lippies We cant get enough of these warm toned shades perfect for Spring ,en,Have you picked up our superstayinkcrayon Spiced Edition lippies We cant get enough of these warm toned shades perfect for Spring 
616,Eyeing up the weekend like Get a look you can shine in using our fitmefoundation colorstrike eyeshadow in flash  crave masterchrome highlighter Tap to shop ,en,Eyeing up the weekend like Get a look you can shine in using our fitmefoundation colorstrike eyeshadow in flash  crave masterchrome highlighter Tap to shop 
617,Be your hottest this summer with our neonisland SunKissed Bundle    Innovator and Rise to the Top  Buy NOW in Shopee    by arianerein   SuperstaySummerSpiced ,en,Be your hottest this summer with our neonisland SunKissed Bundle    Innovator and Rise to the Top  Buy NOW in Shopee    by arianerein   SuperstaySummerSpiced 
618,Which of these longwear makeup musthaves have you been reaching for lately Tap to shop our superstayfoundation falsieslashlift mascara superstaymatteink and Tattoo Studio waterproof gel pencil ,en,Which of these longwear makeup musthaves have you been reaching for lately Tap to shop our superstayfoundation falsieslashlift mascara superstaymatteink and Tattoo Studio waterproof gel pencil 
619,Happy Birthday gigihadid  Cheers to another amazing year Love always your Maybelline fam ,en,Happy Birthday gigihadid  Cheers to another amazing year Love always your Maybelline fam 
620,pamelaandres is summerready with our NEW Cheek Heat GelCream Blush   Time to treat yourself this weekend Shop now on Lazada   CheekHeat FreshSummerFlush ,en,pamelaandres is summerready with our NEW Cheek Heat GelCream Blush   Time to treat yourself this weekend Shop now on Lazada   CheekHeat FreshSummerFlush 
621,Drop only purple emojis below if youve tried our falsieslashlift mascara This double curved lifting brush grabs and coats your lashes from root to tip Tap to shop ,en,Drop only purple emojis below if youve tried our falsieslashlift mascara This double curved lifting brush grabs and coats your lashes from root to tip Tap to shop 
622,Your next date night look ft our ultimatte lippie  Tattoo Studio Smokey Gel liner Tap to shop the look mnyitlook regram alissajanay ,en,Your next date night look ft our ultimatte lippie  Tattoo Studio Smokey Gel liner Tap to shop the look mnyitlook regram alissajanay 
623,Level up your lippie game with our transferproof superstaymatteink liquid lipsticks Tap to shop ,en,Level up your lippie game with our transferproof superstaymatteink liquid lipsticks Tap to shop 
624,RUN dont walk to Ultabeauty Right now through  our lippies are Buy One Get One  off This is the perfect opportunity to try our NEW Ultimatte Slim Lipstick if you havent already  the extreme matte formula is lightweight and cushiony nondrying and has super highimpact pigments nessasunshine ,en,RUN dont walk to Ultabeauty Right now through  our lippies are Buy One Get One  off This is the perfect opportunity to try our NEW Ultimatte Slim Lipstick if you havent already  the extreme matte formula is lightweight and cushiony nondrying and has super highimpact pigments nessasunshine 
625,The more shades you get the more you save    Buy  for P Buy  for P Buy  for P Buy  for P  Treat yourself this weekend Babellines    arianerein  CheekHeat FreshSummerFlush ,en,The more shades you get the more you save    Buy  for P Buy  for P Buy  for P Buy  for P  Treat yourself this weekend Babellines    arianerein  CheekHeat FreshSummerFlush 
626,Rise and shine NYC Tap to shop our liftergloss lippies to stay hydrated and plump all day ,en,Rise and shine NYC Tap to shop our liftergloss lippies to stay hydrated and plump all day 
627,A baby wing  inner corner highlight is the perfect weekend look Recreate it with our colorstrike eyeshadow pen superstayfoundation Tattoo Studio liner and ultimatte lippie mnyitlook mayagalore ,en,A baby wing  inner corner highlight is the perfect weekend look Recreate it with our colorstrike eyeshadow pen superstayfoundation Tattoo Studio liner and ultimatte lippie mnyitlook mayagalore 
628,Oh stop youre making us blush The reviews for our cheekheat gel cream blush dont lie Dubbed the best cream blush of  from Allures Best of Beauty Awards this pop of color is a musttry Shown here is shade rose flush ,en,Oh stop youre making us blush The reviews for our cheekheat gel cream blush dont lie Dubbed the best cream blush of  from Allures Best of Beauty Awards this pop of color is a musttry Shown here is shade rose flush 
629,Get this glow with our fitmefoundation and Tattoo Studio sharpenable liner Tap to shop our everyday faves mnyitlook ,en,Get this glow with our fitmefoundation and Tattoo Studio sharpenable liner Tap to shop our everyday faves mnyitlook 
630,Monday MOOD Get this sultry look with our fitmefoundation colorstrike eyeshadow pens Tattoo Brow H pigment pencil  superstaymatteink lippies Tap to shop ,en,Monday MOOD Get this sultry look with our fitmefoundation colorstrike eyeshadow pens Tattoo Brow H pigment pencil  superstaymatteink lippies Tap to shop 
631,Up close  personal with our Tattoo Studio Smokey gel liner This dualended liner is formulated to super creamy so you can easily blend it out with the bending sponge tip without any mess or fallout Drop a  below if youre going to try it ,en,Up close  personal with our Tattoo Studio Smokey gel liner This dualended liner is formulated to super creamy so you can easily blend it out with the bending sponge tip without any mess or fallout Drop a  below if youre going to try it 
632,The only lippies were trusting to not budge under a mask Tap to shop our superstaymatteink Spiced Edition for bold matte shades you can wear that are TRANSFERPROOF and last all day maya_galore mnyitlook maskmakeup ,en,The only lippies were trusting to not budge under a mask Tap to shop our superstaymatteink Spiced Edition for bold matte shades you can wear that are TRANSFERPROOF and last all day maya_galore mnyitlook maskmakeup 
633,Our spring lip squad Tap to shop all  shades of our liftergloss lippies This formula keeps your lips looking hydrated and plump all day long ,en,Our spring lip squad Tap to shop all  shades of our liftergloss lippies This formula keeps your lips looking hydrated and plump all day long 
634,Looking to achieve concealed flawless under eyes without cakey results Weve got you covered literally with fitmeconcealer  ,en,Looking to achieve concealed flawless under eyes without cakey results Weve got you covered literally with fitmeconcealer  
635,tayloranise is glowing and we are here for it  She created this look using dreambb fresh in the shade deep instantagerewind concealer in caramel fitmeblush shade berry citybronzer in  masterchrome highlighter in molten gold and superstaymatteink liquid lipstick shade fighter ,en,tayloranise is glowing and we are here for it  She created this look using dreambb fresh in the shade deep instantagerewind concealer in caramel fitmeblush shade berry citybronzer in  masterchrome highlighter in molten gold and superstaymatteink liquid lipstick shade fighter 
636,We all have a superhero within us and Marvel x Maybelline couldnt help but come together to help you unleash yours Together we created a limitededition collection that includes  Instantagerewind concealers  superstaymatteink liquid lipsticks and fanfavorite colossalmascara The collection is now available at select cvs_beauty and walgreens locations marvelxmaybelline ,en,We all have a superhero within us and Marvel x Maybelline couldnt help but come together to help you unleash yours Together we created a limitededition collection that includes  Instantagerewind concealers  superstaymatteink liquid lipsticks and fanfavorite colossalmascara The collection is now available at select cvs_beauty and walgreens locations marvelxmaybelline 
637,alissajanay releasing her inner superhero with the Maybelline x Marvel collection We are loving this soft glam look featuring Instant Age Rewind MarvelxMaybelline is available now at select cvs_beauty and walgreens locations ,en,alissajanay releasing her inner superhero with the Maybelline x Marvel collection We are loving this soft glam look featuring Instant Age Rewind MarvelxMaybelline is available now at select cvs_beauty and walgreens locations 
638,Your everyday must haves all in one place This trio is all you need for a naturally refreshed look Tap to shop our Matte  Poreless fitmefoundation instantagerewind concealer and colossal mascara ,en,Your everyday must haves all in one place This trio is all you need for a naturally refreshed look Tap to shop our Matte  Poreless fitmefoundation instantagerewind concealer and colossal mascara 
